,Label,Text
2628,1,GSK ties up with gene editing start-up Mammoth for COVID-19 test  https://uk.reuters.com/article/uk-health-coronavirus-gsk-mammoth-idUKKBN22W2HQ?taid=5ec57f06fd929f0001f0d3bd&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/gRv9beO32K
2629,1,Unions say Ryanair exaggerating COVID threat to undermine conditions  https://uk.reuters.com/article/uk-health-conornavirus-ryanair-idUKKBN22W1YZ?taid=5ec58d79fd929f0001f0d409&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/F6hCFYCoch
2630,1,"The Congress on Wednesday questioned the Central government's strategy of handling the COVID-19 pandemic through lockdown and gave out statistics to argue that it had little impact on containing infections.
#COVID19 #Congress
 https://trib.al/ZxCkGwK "
2631,1,"Maharashtra reported yet another surge of more than 2,000 COVID-19 cases on Wednesday.
#Maharashtra #COVID19 https://trib.al/XmSvOEM "
2632,1,"Punjab recorded 22 COVID-19 cases on Tuesday and reported one more death taking the tally to 38, according to an official statement.
#Punjab #COVID19 https://trib.al/vhVRt76 "
2633,1,Railways to detrain all in a coach if even one passenger shows symptoms of # COVID-19  https://trib.al/SrErcbX 
2634,1,"A court directive to decongest Assam's infamous detention centres for preventing COVID-19 infections has led to the release of 308 ""declared foreigners so far.
#Assam #Detentioncentres #COVID19 https://trib.al/pvEksSK "
2635,1,"Twenty-four police personnel in the city have been quarantined after two persons, who were detained at their station in connection with a theft case here, tested positive for COVID-19.
#COVID18 #Bengaluru https://trib.al/1ecnaSm "
2636,1,"Just In: Gujarat Covid-19 details: 
New cases: 398
New deaths: 30
New discharge: 176 

Total cases: 12539
Total deaths: 749 
Total discharge: 5219
- @LangaMahesh
#Guajarat #COVID19"
2637,1,"50 fresh cases of COVID-19 were reported in Barabanki, 21 in Ayodhya, 15 in Etawah, 12 in Prayagraj and 11 in Pratapgarh."
2638,1,"Just in | 27 more COVID-19 positive cases detected in Bihar take the total number in the State to 1607. 571 individuals have recovered and testing has been done for  53, 361 samples. reports @AmarnathTewary
#COVID19 #Bihar"
2639,1,"Elderly covid-19 patients on ventilators usually do not survive, New York hospitals report  https://wapo.st/3dVFV8m "
2640,1,"In some nations, government isolation centers helped reduce covid-19 infections. The U.S. has resisted the strategy.  https://wapo.st/2Zo0WEW "
2641,1,Perspective: Defunding or quitting the World Health Organization won't fix it  or solve covid-19  https://wapo.st/2Znt7DB 
2642,1,"Ipswich Hospital is beginning the process of reintroducing non-urgent services:
 
 It set up a ""red ward"" for Covid-19 patients when the pandemic broke
 
 It is now deep-cleaning it and turning it back into a ""green ward"" for non-coronavirus patients
 
 https://bbc.in/CoronavirusNHSNormality  pic.twitter.com/x3CNBDm1dZ"
2643,1,"The government has agreed a deal for Covid-19 antibody tests on the NHS, says Health Secretary Matt Hancock

But he warns, ""We're not yet in a position to say that those who test positive in these antibody tests are immune from coronavirus""

Updates:  http://bbc.in/2ZlK6q9  pic.twitter.com/mJC6IvBMkf"
2644,1,Chechen strongman Ramzan Kadyrov 'hospitalised with suspected Covid-19'  https://www.theguardian.com/world/2020/may/21/head-of-chechen-republic-hospitalised-with-suspected-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590096692 
2645,1,"First Thing: US has three months to prepare for second Covid-19 wave, say scientists  https://www.theguardian.com/us-news/2020/may/21/first-thing-us-has-three-months-to-prepare-for-second-covid-19-wave-say-scientists?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590056638 "
2646,1,Bristol reveals plans to pedestrianise historic centre in Covid-19 revamp  https://www.theguardian.com/uk-news/2020/may/21/bristol-reveals-plan-to-pedestrianise-historic-centre-in-covid-19-reforms?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590068702 
2647,1,Bereaved families call for urgent inquiry into UK Covid-19 response  https://www.theguardian.com/uk-news/2020/may/21/bereaved-families-call-for-urgent-inquiry-into-uk-covid-19-response-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590073841 
2648,1,Scotland bans Covid-19 support to firms based in tax havens  https://www.theguardian.com/politics/2020/may/21/scotland-bans-covid-19-support-firms-tax-havens?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590049673 
2649,1,The #UNICEF is also very concerned that the #COVID-19 could deepen the humanitarian consequences of #CycloneAmphan in both the countries. #India #Bangladesh https://www.indiatoday.in/world/story/at-least-19-million-children-at-imminent-risk-due-to-cyclone-amphan-in-india-bangladesh-unicef-1680321-2020-05-21 
2650,1,"#CoronavirusCrisis |  #Kerala govt has cancelled the agreement with US-based tech firm Sprinklr for collection and management of health data of Covid-19 patients and those quarantined in the state.

 https://www.indiatoday.in/india/story/kerala-sprinklr-deal-covid-19-pinarayi-vijayan-high-court-1680484-2020-05-21 "
2651,1,"Low COVID-19 testing in #Telangana is a cause of concern. Union Health Minister Dr Harshvardhan expresses concern. 
#ITVideo pic.twitter.com/OqvDWgwBJj"
2652,1,A nurse struggled with #COVID-19 trauma. He was found dead in his car  https://www.ndtv.com/world-news/coronavirus-a-nurse-struggled-with-covid-19-trauma-he-was-found-dead-in-his-car-2232579  pic.twitter.com/aB3K7XUGDO
2653,1,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine  https://uk.reuters.com/article/us-health-coronavirus-astrazeneca-idUKKBN22X0J9?taid=5ec691affe7ea00001579b8e&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/VvWQ6vpeeP
2654,1,"UK economy stuck in COVID slump, pace of slide eases in May - PMI  https://uk.reuters.com/article/uk-health-coronavirus-britain-economy-idUKKBN22X0VJ?taid=5ec6c063aa4703000103c871&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/TPP6mcdC2Y"
2655,1,UK economy shows signs of bottoming out after COVID crash - PMIs  https://uk.reuters.com/article/uk-health-coronavirus-britain-economy-idUKKBN22X0VJ?taid=5ec66047fe7ea00001579ad1&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/zZNmjHCq18
2656,1,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine  https://uk.reuters.com/article/uk-health-coronavirus-astrazeneca-idUKKBN22X0UW?taid=5ec65963fe7ea00001579ab5&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/1nwPzULHpP
2657,1,A top U.S. scientist said that governments should not count on a successful vaccine against COVID-19 being developed anytime soon when deciding whether to ease restrictions imposed to curb the pandemic  https://reut.rs/3gcw1kD 
2658,1,"#Congress leader Sam Pitroda said that #COVID-19 cannot become an excuse for the national government to take over the role of the States.
 https://trib.al/wC00bIl "
2659,1,"In India, two in five #COVID-19 patients have recovered, says Health Ministry  https://trib.al/tRj4UR6 "
2660,1,"#Coronavirus | Telangana, Kerala and A.P. report #COVID-19 deaths  https://trib.al/1iblyyY "
2661,1,"After a gap of nine days, the Union Health Ministry held its daily press briefing on #COVID-19 on May 20, when #India recorded a new daily high of cases, 5,614, and 140 deaths

Click here for updates on Day 58 of the coronavirus #lockdown https://bit.ly/3g8IVjS "
2662,1,"#COVID-19 could well be nature's warning against #climate change because microbes are the first to ring an alarm and this could just be the first wave of the #pandemic with bigger outbreaks likely to follow, according to science historian Rohit Gupta https://bit.ly/2WQ8QoG "
2663,1,Opinion: What the covid-19 unemployment crisis means for young people  https://wapo.st/3cPyb7K 
2664,1,Maryland's longest serving female prisoner had covid-19. Lawmakers push for her release.  https://wapo.st/3bPSm40 
2665,1,Maryland's longest serving female prisoner had covid-19. Lawmakers push for her release.  https://wapo.st/36i5k9A 
2666,1,"Countries around the world are considering when and how to ease restrictions, but could there be second or even third waves of Covid-19 infections?

 http://bbc.in/3cTYFoB  pic.twitter.com/wm6wp5F5S1"
2667,1,"After 2 residents of a skilled nursing facility tested positive for #COVID19, all residents & staff were tested. 27 cases were diagnosed. COVID-19 spreads quickly in skilled nursing facilities. Universal & serial testing are important. More from @CDCMMWR:  http://bit.ly/MMWR52220 . pic.twitter.com/4MrTyLmnmx"
2668,1,"We need geeks, not James Bonds, for post-Covid world, says French spy chief  https://www.theguardian.com/world/2020/may/22/we-need-geeks-not-james-bonds-for-post-covid-world-says-french-spy-chief?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590107964 "
2669,1,Peter Dutton encourages people to challenge Queensland's Covid-19 border closures  https://www.theguardian.com/world/2020/may/22/peter-dutton-encourages-people-to-challenge-queenslands-covid-19-border-closures?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590121823 
2670,1,First families pay tribute after ex-White House butler dies from Covid-19  https://www.theguardian.com/us-news/2020/may/22/first-families-pay-tribute-former-white-house-butler-wilson-jerman-dies-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590112373 
2671,1,Tributes paid to cab driver who died of Covid-19 after being spat at  https://www.theguardian.com/uk-news/2020/may/22/tributes-paid-to-cab-driver-who-died-of-covid-19-after-being-spat-at?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590167390 
2672,1,"Hydroxychloroquine: Trump's Covid-19 'cure' increases deaths, global study finds  https://www.theguardian.com/science/2020/may/22/hydroxychloroquine-trumps-covid-19-cure-increases-deaths-global-study-finds?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590165883  pic.twitter.com/AMHRnlcc8y"
2673,1,Championship clubs wait on results of first batch of Covid-19 tests  https://www.theguardian.com/football/2020/may/22/championship-clubs-wait-on-results-of-first-batch-of-covid-19-tests?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590168847 
2674,1,Exploitative conditions': Germany to reform meat industry after spate of Covid-19 cases  https://www.theguardian.com/environment/2020/may/22/exploitative-conditions-germany-to-reform-meat-industry-after-spate-of-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590167389 
2675,1,India has focused its energy in containing the spread of infection by ramping up COVID-facilities. The preparations have aided the govt's decision to gradually ease the #lockdown. What happens next? #IndiaTodayMagazine https://www.indiatoday.in/magazine/cover-story/story/20200525-are-we-ready-1678686-2020-05-16 
2676,1,"The government has said that the cases of Covid-19 will peak between June 21-28. 
#coronavirus https://www.indiatoday.in/india/story/coronavirus-lockdown-averted-54-000-deaths-says-centre-as-nationwide-tally-reaches-1-18-lakh-1680969-2020-05-22 "
2677,1,"#Exclusive | #Bangladesh claims success in curing COVID-19! Dr Tarek Alam, who is behind the cure, speaks exclusively to @sardesairajdeep about the findings. Hear him out.
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/xn8tBc4z0M"
2678,1,"#OperationCovidQuacks | Frome nasal drops to potions, quacks promise COVID recovery. Watch this India Today special investigation by Jamshed Khan and @ojasjain11. 
#Newstrack LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/4lBtVdxJcH"
2679,1,"#Exclusive | Hospitals in #Mumbai grapple with COVID crisis. India Today's @pankajcreates gets us this ground report from inside Kem Hospital.
#Newstrack with @RahulKanwal LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/OZJJ71WR3a"
2680,1,"#CoronavirusCrisis | Maharashtra minister @AmitV_Deshmukh tells us how the state govt is trying to increase the number of dedicated beds for COVID-19 in hospitals. Listen in.
#Newstrack LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/PXOdUYdQJ9"
2681,1,"#Mumbai's COVID-19 tally continues to rise unabated, crossing the 27,000-mark. Take a look at the COVID-19 tracker. 
#Newstrack with @RahulKanwal LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/AEcoyVURGt"
2682,1,"You saw the horrific images of corpses lying with patients at #Mumbai hospitals. Now, India Today reporters go inside maximum city's municipal facilities that have now turned into Covid-19 war zones. Don't miss the special ground report on #Newstrack with @RahulKanwal at 8 PM. pic.twitter.com/g4By2L8KCJ"
2683,1,"""We're All Vulnerable"": Congress's Sanjay Jha Tests Positive For COVID-19  https://www.ndtv.com/india-news/coronavirus-india-congresss-sanjay-jha-tests-positive-for-covid-19-says-we-are-all-vulnerab-2233363  #NDTVNewsBeeps pic.twitter.com/vK0EXFQtZr"
2684,1,How one Indian company could be world's door to a COVID-19 vaccine  https://uk.reuters.com/article/us-health-coronavirus-india-serum-insigh-idUKKBN22Y2BI?taid=5ec85395c4c54c00017f12a7&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/hVhqTBZXk0
2685,1,"UK borrowing soars, retail sales plunge as COVID hits economy  https://uk.reuters.com/article/us-health-coronavirus-britain-economy-idUKKBN22Y0R6?taid=5ec782fec4c54c0001299331&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/ydWvVwyFs4"
2686,1,Kante prepared to miss rest of season due to COVID-19 concerns - reports  https://uk.reuters.com/article/uk-health-coronavirus-soccer-che-kante-idUKKBN22Y2S4?taid=5ec85a9dbbdff20001f193c2&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/8m0BD1NbGg
2687,1,French court orders insurer AXA to pay restaurant's COVID-19 losses  https://uk.reuters.com/article/uk-health-coronavirus-insurance-axa-idUKKBN22Y26F?taid=5ec81350fb44e00001b15835&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Xcn2uXo5ak
2688,1,Full disclosure? Hedge funds navigate COVID health questions  https://uk.reuters.com/article/uk-health-coronavirus-hedgefunds-idUKKBN22Y0PM?taid=5ec78556c4c54c0001299334&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Icu9KK0FHa
2689,1,A young woman makes COVID-19 warning her dad's final gift to the world  https://uk.reuters.com/article/uk-health-coronavirus-grief-idUKKBN22Y1B2?taid=5ec7f2e3fb44e00001b157af&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/SmGWhBVs0g
